Value,Time,Label,TrackID,ID,Embryo.Id,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
2.32607,17,ICM;PrE,1000000001,2291,082119_p4,ICM,PrE,082119_p4_2291,082119_p41000000001,Parent,082119_p41000000001Parent,52.9985,71.6021,10.2784,80,69,64_128
1.00761,17,EPI;ICM,1000000002,2292,082119_p4,ICM,EPI,082119_p4_2292,082119_p41000000002,Parent,082119_p41000000002Parent,48.8471,58.6353,12.9625,80,69,64_128
1.4768,17,EPI;ICM,1000000003,2293,082119_p4,ICM,EPI,082119_p4_2293,082119_p41000000003,Parent,082119_p41000000003Parent,53.9731,82.058,1.2952,80,69,64_128
1.72806,17,ICM;PrE,1000000004,2294,082119_p4,ICM,PrE,082119_p4_2294,082119_p41000000004,Parent,082119_p41000000004Parent,48.8198,101.154,17.8653,80,69,64_128
1.56104,17,ICM,1000000005,2295,082119_p4,ICM,ICM,082119_p4_2295,082119_p41000000005,Parent,082119_p41000000005Parent,42.7673,91.1909,19.7747,80,69,64_128
1.70487,17,ICM;PrE,1000000006,2296,082119_p4,ICM,PrE,082119_p4_2296,082119_p41000000006,Parent,082119_p41000000006Parent,37.0951,67.8531,17,80,69,64_128
1.06364,17,EPI;ICM,1000000007,2297,082119_p4,ICM,EPI,082119_p4_2297,082119_p41000000007,Parent,082119_p41000000007Parent,39.7143,57.5946,25,80,69,64_128
1.0919,17,EPI;ICM,1000000008,2298,082119_p4,ICM,EPI,082119_p4_2298,082119_p41000000008,Parent,082119_p41000000008Parent,34.7327,100.864,22.2707,80,69,64_128
1.61504,17,EPI;ICM,1000000009,2299,082119_p4,ICM,EPI,082119_p4_2299,082119_p41000000009,Parent,082119_p41000000009Parent,36.3932,86.5627,5.89926,80,69,64_128
1.77075,17,ICM;PrE,1000000010,2300,082119_p4,ICM,PrE,082119_p4_2300,082119_p41000000010,Parent,082119_p41000000010Parent,49.1239,92.9279,3.74988,80,69,64_128
1.78935,17,ICM;PrE,1000000012,2301,082119_p4,ICM,PrE,082119_p4_2301,082119_p41000000012,Parent,082119_p41000000012Parent,51.3316,52.7219,23.3702,80,69,64_128
0.667308,17,TE_Polar,1000000014,2302,082119_p4,TE,Polar TE,082119_p4_2302,082119_p41000000014,Parent,082119_p41000000014Parent,59.0629,52.4451,9.77414,80,69,64_128
1.63614,17,TE_Polar,1000000015,2303,082119_p4,TE,Polar TE,082119_p4_2303,082119_p41000000015,Parent,082119_p41000000015Parent,63.3539,96.726,1.11279,80,69,64_128
0.931526,17,TE_Polar,1000000016,2304,082119_p4,TE,Polar TE,082119_p4_2304,082119_p41000000016,Parent,082119_p41000000016Parent,52.9985,43.8064,29.1308,80,69,64_128
0.421204,17,TE_Mural,1000000017,2305,082119_p4,TE,Mural TE,082119_p4_2305,082119_p41000000017,Parent,082119_p41000000017Parent,99.5073,53.8933,5,80,69,64_128
0.770015,17,TE_Mural,1000000018,2306,082119_p4,TE,Mural TE,082119_p4_2306,082119_p41000000018,Parent,082119_p41000000018Parent,121.479,92.1042,19,80,69,64_128
0.785841,17,TE_Mural,1000000019,2307,082119_p4,TE,Mural TE,082119_p4_2307,082119_p41000000019,Parent,082119_p41000000019Parent,123.867,68.2224,25,80,69,64_128
2.86469,17,TE_Polar,1000000020,2308,082119_p4,TE,Polar TE,082119_p4_2308,082119_p41000000020,Parent,082119_p41000000020Parent,27.5371,96.0513,14.9018,80,69,64_128
0.624091,17,TE_Mural,1000000021,2309,082119_p4,TE,Mural TE,082119_p4_2309,082119_p41000000021,Parent,082119_p41000000021Parent,93.0228,39.4376,23.6954,80,69,64_128
0.698987,17,TE_Mural,1000000022,2310,082119_p4,TE,Mural TE,082119_p4_2310,082119_p41000000022,Parent,082119_p41000000022Parent,115.116,49.6776,28.9914,80,69,64_128
0.690629,17,TE_Mural,1000000023,2311,082119_p4,TE,Mural TE,082119_p4_2311,082119_p41000000023,Parent,082119_p41000000023Parent,66.3024,116.652,14.9724,80,69,64_128
0.617945,17,TE_Mural,1000000024,2312,082119_p4,TE,Mural TE,082119_p4_2312,082119_p41000000024,Parent,082119_p41000000024Parent,102.159,121.08,28.4049,80,69,64_128
1.59435,17,ICM;PrE,1000000025,2313,082119_p4,ICM,PrE,082119_p4_2313,082119_p41000000025,Parent,082119_p41000000025Parent,48,72.6628,21,80,69,64_128
1.6868,17,ICM;PrE,1000000026,2314,082119_p4,ICM,PrE,082119_p4_2314,082119_p41000000026,Parent,082119_p41000000026Parent,44.1547,86.2094,27.7057,80,69,64_128
1.37414,17,TE_Polar,1000000027,2315,082119_p4,TE,Polar TE,082119_p4_2315,082119_p41000000027,Parent,082119_p41000000027Parent,21.1717,68.4397,27.1077,80,69,64_128
1.71638,17,ICM;PrE,1000000028,2316,082119_p4,ICM,PrE,082119_p4_2316,082119_p41000000028,Parent,082119_p41000000028Parent,39.7142,100.106,35,80,69,64_128
1.38191,17,ICM,1000000029,2317,082119_p4,ICM,ICM,082119_p4_2317,082119_p41000000029,Parent,082119_p41000000029Parent,32.6839,61.8315,37,80,69,64_128
1.94523,18,ICM;PrE,1000000000,2318,082119_p4,ICM,PrE,082119_p4_2318,082119_p41000000000,Parent,082119_p41000000000Parent,37.0494,79.5518,17,85,69,64_128
2.19118,18,ICM;PrE,1000000001,2319,082119_p4,ICM,PrE,082119_p4_2319,082119_p41000000001,Parent,082119_p41000000001Parent,53.552,73.2246,10.1655,85,69,64_128
1.05115,18,EPI;ICM,1000000002,2320,082119_p4,ICM,EPI,082119_p4_2320,082119_p41000000002,Parent,082119_p41000000002Parent,48.8471,59.8905,12.7459,85,69,64_128
1.55948,18,EPI;ICM,1000000003,2321,082119_p4,ICM,EPI,082119_p4_2321,082119_p41000000003,Parent,082119_p41000000003Parent,55.1581,83.165,2.30972,85,69,64_128
1.71695,18,ICM;PrE,1000000004,2322,082119_p4,ICM,PrE,082119_p4_2322,082119_p41000000004,Parent,082119_p41000000004Parent,51.2157,101.984,18.5833,85,69,64_128
1.6515,18,ICM,1000000005,2323,082119_p4,ICM,ICM,082119_p4_2323,082119_p41000000005,Parent,082119_p41000000005Parent,44.5009,92.5747,19.7309,85,69,64_128
1.76979,18,ICM;PrE,1000000006,2324,082119_p4,ICM,PrE,082119_p4_2324,082119_p41000000006,Parent,082119_p41000000006Parent,38.657,69.359,17,85,69,64_128
1.00765,18,EPI;ICM,1000000007,2325,082119_p4,ICM,EPI,082119_p4_2325,082119_p41000000007,Parent,082119_p41000000007Parent,41.098,58.3752,24,85,69,64_128
1.14662,18,EPI;ICM,1000000008,2326,082119_p4,ICM,EPI,082119_p4_2326,082119_p41000000008,Parent,082119_p41000000008Parent,37.2235,102.148,22.831,85,69,64_128
1.72022,18,EPI;ICM,1000000009,2327,082119_p4,ICM,EPI,082119_p4_2327,082119_p41000000009,Parent,082119_p41000000009Parent,37.5002,87.9284,6.26624,85,69,64_128
1.78136,18,ICM;PrE,1000000010,2328,082119_p4,ICM,PrE,082119_p4_2328,082119_p41000000010,Parent,082119_p41000000010Parent,50.5077,94.6334,4.34967,85,69,64_128
1.73963,18,ICM;PrE,1000000012,2329,082119_p4,ICM,PrE,082119_p4_2329,082119_p41000000012,Parent,082119_p41000000012Parent,51.7268,54.1057,22.5096,85,69,64_128
0.6905,18,TE_Polar,1000000014,2330,082119_p4,TE,Polar TE,082119_p4_2330,082119_p41000000014,Parent,082119_p41000000014Parent,59.7307,52.4451,10.0013,85,69,64_128
1.62362,18,TE_Polar,1000000015,2331,082119_p4,TE,Polar TE,082119_p4_2331,082119_p41000000015,Parent,082119_p41000000015Parent,64.8533,97.5563,1.71365,85,69,64_128
0.924869,18,TE_Polar,1000000016,2332,082119_p4,TE,Polar TE,082119_p4_2332,082119_p41000000016,Parent,082119_p41000000016Parent,52.445,43.8353,29.494,85,69,64_128
0.422194,18,TE_Mural,1000000017,2333,082119_p4,TE,Mural TE,082119_p4_2333,082119_p41000000017,Parent,082119_p41000000017Parent,100.463,52.4604,7,85,69,64_128
0.704454,18,TE_Mural,1000000018,2334,082119_p4,TE,Mural TE,082119_p4_2334,082119_p41000000018,Parent,082119_p41000000018Parent,122.434,90.5121,19,85,69,64_128
0.797962,18,TE_Mural,1000000019,2335,082119_p4,TE,Mural TE,082119_p4_2335,082119_p41000000019,Parent,082119_p41000000019Parent,124.663,66.6302,25,85,69,64_128
3.0467,18,TE_Polar,1000000020,2336,082119_p4,TE,Polar TE,082119_p4_2336,082119_p41000000020,Parent,082119_p41000000020Parent,28.9208,97.0344,15.8137,85,69,64_128
0.635264,18,TE_Mural,1000000021,2337,082119_p4,TE,Mural TE,082119_p4_2337,082119_p41000000021,Parent,082119_p41000000021Parent,93.0228,39.4376,23.6954,85,69,64_128
0.650055,18,TE_Mural,1000000022,2338,082119_p4,TE,Mural TE,082119_p4_2338,082119_p41000000022,Parent,082119_p41000000022Parent,116.431,48.5706,29.0876,85,69,64_128
0.695731,18,TE_Mural,1000000023,2339,082119_p4,TE,Mural TE,082119_p4_2339,082119_p41000000023,Parent,082119_p41000000023Parent,70.171,117.759,16.0711,85,69,64_128
0.62251,18,TE_Mural,1000000024,2340,082119_p4,TE,Mural TE,082119_p4_2340,082119_p41000000024,Parent,082119_p41000000024Parent,104.224,119.973,29.1172,85,69,64_128
1.55017,18,ICM;PrE,1000000025,2341,082119_p4,ICM,PrE,082119_p4_2341,082119_p41000000025,Parent,082119_p41000000025Parent,49,74.3467,25,85,69,64_128
1.67554,18,ICM;PrE,1000000026,2342,082119_p4,ICM,PrE,082119_p4_2342,082119_p41000000026,Parent,082119_p41000000026Parent,45.6387,87.0397,27.7359,85,69,64_128
1.35319,18,TE_Polar,1000000027,2343,082119_p4,TE,Polar TE,082119_p4_2343,082119_p41000000027,Parent,082119_p41000000027Parent,21.1717,69.4506,28.415,85,69,64_128
1.77059,18,ICM;PrE,1000000028,2344,082119_p4,ICM,PrE,082119_p4_2344,082119_p41000000028,Parent,082119_p41000000028Parent,40.5444,100.811,35.4687,85,69,64_128
1.42019,18,ICM,1000000029,2345,082119_p4,ICM,ICM,082119_p4_2345,082119_p41000000029,Parent,082119_p41000000029Parent,32.5606,62.9331,37,85,69,64_128
1.85078,19,ICM;PrE,1000000000,2346,082119_p4,ICM,PrE,082119_p4_2346,082119_p41000000000,Parent,082119_p41000000000Parent,37.7754,82.4211,17,90,69,64_128
1.9623,19,ICM;PrE,1000000001,2347,082119_p4,ICM,PrE,082119_p4_2347,082119_p41000000001,Parent,082119_p41000000001Parent,55.4893,77.105,10.2411,90,69,64_128
0.990866,19,EPI;ICM,1000000002,2348,082119_p4,ICM,EPI,082119_p4_2348,082119_p41000000002,Parent,082119_p41000000002Parent,49.4007,61.8632,12.1465,90,69,64_128
1.38285,19,EPI;ICM,1000000003,2349,082119_p4,ICM,EPI,082119_p4_2349,082119_p41000000003,Parent,082119_p41000000003Parent,56.9922,86.486,1.81805,90,69,64_128
1.77462,19,ICM;PrE,1000000004,2350,082119_p4,ICM,PrE,082119_p4_2350,082119_p41000000004,Parent,082119_p41000000004Parent,53.4529,103.922,19.0075,90,69,64_128
1.94171,19,ICM,1000000005,2351,082119_p4,ICM,ICM,082119_p4_2351,082119_p41000000005,Parent,082119_p41000000005Parent,45.5274,94.7887,19.3683,90,69,64_128
1.93228,19,ICM;PrE,1000000006,2352,082119_p4,ICM,PrE,082119_p4_2352,082119_p41000000006,Parent,082119_p41000000006Parent,39.6145,71.0313,15,90,69,64_128
0.9991,19,EPI;ICM,1000000007,2353,082119_p4,ICM,EPI,082119_p4_2353,082119_p41000000007,Parent,082119_p41000000007Parent,39.7143,61.0654,24,90,69,64_128
1.20609,19,EPI;ICM,1000000008,2354,082119_p4,ICM,EPI,082119_p4_2354,082119_p41000000008,Parent,082119_p41000000008Parent,39.991,104.034,22.3837,90,69,64_128
1.56096,19,EPI;ICM,1000000009,2355,082119_p4,ICM,EPI,082119_p4_2355,082119_p41000000009,Parent,082119_p41000000009Parent,39.1607,90.9896,7.0058,90,69,64_128
2.22217,19,ICM;PrE,1000000010,2356,082119_p4,ICM,PrE,082119_p4_2356,082119_p41000000010,Parent,082119_p41000000010Parent,52.7217,97.0065,4.29453,90,69,64_128
1.6196,19,ICM;PrE,1000000012,2357,082119_p4,ICM,PrE,082119_p4_2357,082119_p41000000012,Parent,082119_p41000000012Parent,50.5623,56.043,22.8229,90,69,64_128
0.710401,19,TE_Polar,1000000014,2358,082119_p4,TE,Polar TE,082119_p4_2358,082119_p41000000014,Parent,082119_p41000000014Parent,58.9041,53.2754,9.06274,90,69,64_128
1.64314,19,TE_Polar,1000000015,2359,082119_p4,TE,Polar TE,082119_p4_2359,082119_p41000000015,Parent,082119_p41000000015Parent,67.2586,98.6633,1.53085,90,69,64_128
1.03956,19,TE_Polar,1000000016,2360,082119_p4,TE,Polar TE,082119_p4_2360,082119_p41000000016,Parent,082119_p41000000016Parent,51.3379,44.7856,28.1681,90,69,64_128
0.442152,19,TE_Mural,1000000017,2361,082119_p4,TE,Mural TE,082119_p4_2361,082119_p41000000017,Parent,082119_p41000000017Parent,100.144,51.5051,3,90,69,64_128
0.76895,19,TE_Mural,1000000018,2362,082119_p4,TE,Mural TE,082119_p4_2362,082119_p41000000018,Parent,082119_p41000000018Parent,124.663,87.487,21,90,69,64_128
0.825398,19,TE_Mural,1000000019,2363,082119_p4,TE,Mural TE,082119_p4_2363,082119_p41000000019,Parent,082119_p41000000019Parent,125.14,64.2421,23,90,69,64_128
2.79413,19,TE_Polar,1000000020,2364,082119_p4,TE,Polar TE,082119_p4_2364,082119_p41000000020,Parent,082119_p41000000020Parent,30.8581,99.2357,15.4599,90,69,64_128
0.642805,19,TE_Mural,1000000021,2365,082119_p4,TE,Mural TE,082119_p4_2365,082119_p41000000021,Parent,082119_p41000000021Parent,91.98,37.5003,21.4565,90,69,64_128
0.736449,19,TE_Mural,1000000022,2366,082119_p4,TE,Mural TE,082119_p4_2366,082119_p41000000022,Parent,082119_p41000000022Parent,115.733,46.6333,28.6008,90,69,64_128
0.719149,19,TE_Mural,1000000023,2367,082119_p4,TE,Mural TE,082119_p4_2367,082119_p41000000023,Parent,082119_p41000000023Parent,74.0567,118.866,18.0725,90,69,64_128
0.625701,19,TE_Mural,1000000024,2368,082119_p4,TE,Mural TE,082119_p4_2368,082119_p41000000024,Parent,082119_p41000000024Parent,108.042,118.313,30.4591,90,69,64_128
1.32534,19,ICM;PrE,1000000025,2369,082119_p4,ICM,PrE,082119_p4_2369,082119_p41000000025,Parent,082119_p41000000025Parent,48,76.4924,22.9671,90,69,64_128
1.3076,19,ICM;PrE,1000000026,2370,082119_p4,ICM,PrE,082119_p4_2370,082119_p41000000026,Parent,082119_p41000000026Parent,46.4812,90.084,27.1892,90,69,64_128
1.32053,19,TE_Polar,1000000027,2371,082119_p4,TE,Polar TE,082119_p4_2371,082119_p41000000027,Parent,082119_p41000000027Parent,22.2787,71.0656,27.597,90,69,64_128
1.75725,19,ICM;PrE,1000000028,2372,082119_p4,ICM,PrE,082119_p4_2372,082119_p41000000028,Parent,082119_p41000000028Parent,42.205,101.971,36,90,69,64_128
1.56343,19,ICM,1000000029,2373,082119_p4,ICM,ICM,082119_p4_2373,082119_p41000000029,Parent,082119_p41000000029Parent,31.9679,65.3533,39,90,69,64_128
1.46131,20,ICM;PrE,1000000000,2374,082119_p4,ICM,PrE,082119_p4_2374,082119_p41000000000,Parent,082119_p41000000000Parent,41.0179,86.6341,15,95,69,64_128
2.00051,20,ICM;PrE,1000000001,2375,082119_p4,ICM,PrE,082119_p4_2375,082119_p41000000001,Parent,082119_p41000000001Parent,57.7033,80.6848,10.5183,95,69,64_128
0.981919,20,EPI;ICM,1000000002,2376,082119_p4,ICM,EPI,082119_p4_2376,082119_p41000000002,Parent,082119_p41000000002Parent,50.2309,64.4468,14.1967,95,69,64_128
1.7761,20,EPI;ICM,1000000003,2377,082119_p4,ICM,EPI,082119_p4_2377,082119_p41000000003,Parent,082119_p41000000003Parent,58.5017,88.7001,2.07953,95,69,64_128
1.61019,20,ICM;PrE,1000000004,2378,082119_p4,ICM,PrE,082119_p4_2378,082119_p41000000004,Parent,082119_p41000000004Parent,55.6201,107.243,18.8271,95,69,64_128
1.60124,20,ICM,1000000005,2379,082119_p4,ICM,ICM,082119_p4_2379,082119_p41000000005,Parent,082119_p41000000005Parent,48.7577,97.5563,17.689,95,69,64_128
2.0313,20,ICM;PrE,1000000006,2380,082119_p4,ICM,PrE,082119_p4_2380,082119_p41000000006,Parent,082119_p41000000006Parent,41.2396,74.261,16,95,69,64_128
0.9736,20,EPI;ICM,1000000007,2381,082119_p4,ICM,EPI,082119_p4_2381,082119_p41000000007,Parent,082119_p41000000007Parent,41.098,63.4675,26,95,69,64_128
1.21707,20,EPI;ICM,1000000008,2382,082119_p4,ICM,EPI,082119_p4_2382,082119_p41000000008,Parent,082119_p41000000008Parent,43.8656,108.557,20.3884,95,69,64_128
1.56572,20,EPI;ICM,1000000009,2383,082119_p4,ICM,EPI,082119_p4_2383,082119_p41000000009,Parent,082119_p41000000009Parent,41.9283,93.6311,4.05768,95,69,64_128
2.14225,20,ICM;PrE,1000000010,2384,082119_p4,ICM,PrE,082119_p4_2384,082119_p41000000010,Parent,082119_p41000000010Parent,55.766,99.4702,3.97495,95,69,64_128
1.78112,20,ICM;PrE,1000000012,2385,082119_p4,ICM,PrE,082119_p4_2385,082119_p41000000012,Parent,082119_p41000000012Parent,52.1882,58.8105,23.3184,95,69,64_128
0.65764,20,TE_Polar,1000000014,2386,082119_p4,TE,Polar TE,082119_p4_2386,082119_p41000000014,Parent,082119_p41000000014Parent,60.8901,54.9359,10.6681,95,69,64_128
1.84398,20,TE_Polar,1000000015,2387,082119_p4,TE,Polar TE,082119_p4_2387,082119_p41000000015,Parent,082119_p41000000015Parent,69.3215,100.601,1.69632,95,69,64_128
0.985403,20,TE_Polar,1000000016,2388,082119_p4,TE,Polar TE,082119_p4_2388,082119_p41000000016,Parent,082119_p41000000016Parent,52.1682,48.2644,31.2427,95,69,64_128
0.455202,20,TE_Mural,1000000017,2389,082119_p4,TE,Mural TE,082119_p4_2389,082119_p41000000017,Parent,082119_p41000000017Parent,101.895,51.9827,7,95,69,64_128
0.690133,20,TE_Mural,1000000018,2390,082119_p4,TE,Mural TE,082119_p4_2390,082119_p41000000018,Parent,082119_p41000000018Parent,126.733,88.2831,19,95,69,64_128
0.851476,20,TE_Mural,1000000019,2391,082119_p4,TE,Mural TE,082119_p4_2391,082119_p41000000019,Parent,082119_p41000000019Parent,128.006,65.0381,23,95,69,64_128
3.10499,20,TE_Polar,1000000020,2392,082119_p4,TE,Polar TE,082119_p4_2392,082119_p41000000020,Parent,082119_p41000000020Parent,33.3489,102.045,14.1838,95,69,64_128
0.618743,20,TE_Mural,1000000021,2393,082119_p4,TE,Mural TE,082119_p4_2393,082119_p41000000021,Parent,082119_p41000000021Parent,94.1236,39.1609,23.3698,95,69,64_128
0.635122,20,TE_Mural,1000000022,2394,082119_p4,TE,Mural TE,082119_p4_2394,082119_p41000000022,Parent,082119_p41000000022Parent,117.894,48.0171,28.9012,95,69,64_128
0.749845,20,TE_Mural,1000000023,2395,082119_p4,TE,Mural TE,082119_p4_2395,082119_p41000000023,Parent,082119_p41000000023Parent,77.6726,121.357,15.9612,95,69,64_128
0.62465,20,TE_Mural,1000000024,2396,082119_p4,TE,Mural TE,082119_p4_2396,082119_p41000000024,Parent,082119_p41000000024Parent,112.136,120.25,28.5166,95,69,64_128
1.4592,20,ICM;PrE,1000000025,2397,082119_p4,ICM,PrE,082119_p4_2397,082119_p41000000025,Parent,082119_p41000000025Parent,50.5,80.1372,25,95,69,64_128
1.68942,20,ICM;PrE,1000000026,2398,082119_p4,ICM,PrE,082119_p4_2398,082119_p41000000026,Parent,082119_p41000000026Parent,49.3405,93.4051,26.5155,95,69,64_128
1.34831,20,TE_Polar,1000000027,2399,082119_p4,TE,Polar TE,082119_p4_2399,082119_p41000000027,Parent,082119_p41000000027Parent,24.4927,74.5094,29.1326,95,69,64_128
1.8935,20,ICM;PrE,1000000028,2400,082119_p4,ICM,PrE,082119_p4_2400,082119_p41000000028,Parent,082119_p41000000028Parent,45.526,106.595,34,95,69,64_128
1.54036,20,ICM,1000000029,2401,082119_p4,ICM,ICM,082119_p4_2401,082119_p41000000029,Parent,082119_p41000000029Parent,34.1468,70.8019,39,95,69,64_128
1.72803,21,ICM;PrE,1000000000,2402,082119_p4,ICM,PrE,082119_p4_2402,082119_p41000000000,Parent,082119_p41000000000Parent,42.0124,86.8402,15,100,69,64_128
1.80341,21,ICM;PrE,1000000001,2403,082119_p4,ICM,PrE,082119_p4_2403,082119_p41000000001,Parent,082119_p41000000001Parent,58.8103,80.0046,10.9906,100,69,64_128
1.03021,21,EPI;ICM,1000000002,2404,082119_p4,ICM,EPI,082119_p4_2404,082119_p41000000002,Parent,082119_p41000000002Parent,49.9542,64.799,13.6244,100,69,64_128
2.1461,21,EPI;ICM,1000000003,2405,082119_p4,ICM,EPI,082119_p4_2405,082119_p41000000003,Parent,082119_p41000000003Parent,58.8564,89.2536,1.09769,100,69,64_128
1.69402,21,ICM;PrE,1000000004,2406,082119_p4,ICM,PrE,082119_p4_2406,082119_p41000000004,Parent,082119_p41000000004Parent,56.9291,108.073,18.8458,100,69,64_128
1.34982,21,ICM,1000000005,2407,082119_p4,ICM,ICM,082119_p4_2407,082119_p41000000005,Parent,082119_p41000000005Parent,49.4897,95.8957,19.247,100,69,64_128
1.5318,21,ICM;PrE,1000000006,2408,082119_p4,ICM,PrE,082119_p4_2408,082119_p41000000006,Parent,082119_p41000000006Parent,41.9736,74.9071,16,100,69,64_128
0.991835,21,EPI;ICM,1000000007,2409,082119_p4,ICM,EPI,082119_p4_2409,082119_p41000000007,Parent,082119_p41000000007Parent,41.098,64.6123,25,100,69,64_128
1.37931,21,EPI;ICM,1000000008,2410,082119_p4,ICM,EPI,082119_p4_2410,082119_p41000000008,Parent,082119_p41000000008Parent,45.5261,109.068,21.5642,100,69,64_128
1.59418,21,EPI;ICM,1000000009,2411,082119_p4,ICM,EPI,082119_p4_2411,082119_p41000000009,Parent,082119_p41000000009Parent,43.8656,92.9023,3.02267,100,69,64_128
2.53982,21,ICM;PrE,1000000010,2412,082119_p4,ICM,PrE,082119_p4_2412,082119_p41000000010,Parent,082119_p41000000010Parent,57.4265,100.517,4.49799,100,69,64_128
1.72937,21,ICM;PrE,1000000012,2413,082119_p4,ICM,PrE,082119_p4_2413,082119_p41000000012,Parent,082119_p41000000012Parent,52.308,59.9175,22.2744,100,69,64_128
0.696861,21,TE_Polar,1000000014,2414,082119_p4,TE,Polar TE,082119_p4_2414,082119_p41000000014,Parent,082119_p41000000014Parent,59.9221,55.7662,9.57455,100,69,64_128
1.8866,21,TE_Polar,1000000015,2415,082119_p4,TE,Polar TE,082119_p4_2415,082119_p41000000015,Parent,082119_p41000000015Parent,69.9296,100.601,1.10162,100,69,64_128
1.04889,21,TE_Polar,1000000016,2416,082119_p4,TE,Polar TE,082119_p4_2416,082119_p41000000016,Parent,082119_p41000000016Parent,51.6147,48.0769,30.0075,100,69,64_128
0.482204,21,TE_Mural,1000000017,2417,082119_p4,TE,Mural TE,082119_p4_2417,082119_p41000000017,Parent,082119_p41000000017Parent,102.532,51.1867,5,100,69,64_128
0.722029,21,TE_Mural,1000000018,2418,082119_p4,TE,Mural TE,082119_p4_2418,082119_p41000000018,Parent,082119_p41000000018Parent,128.802,87.487,17,100,69,64_128
0.774502,21,TE_Mural,1000000019,2419,082119_p4,TE,Mural TE,082119_p4_2419,082119_p41000000019,Parent,082119_p41000000019Parent,128.643,63.9236,23,100,69,64_128
2.63595,21,TE_Polar,1000000020,2420,082119_p4,TE,Polar TE,082119_p4_2420,082119_p41000000020,Parent,082119_p41000000020Parent,35.2862,103.223,14.0967,100,69,64_128
0.691247,21,TE_Mural,1000000021,2421,082119_p4,TE,Mural TE,082119_p4_2421,082119_p41000000021,Parent,082119_p41000000021Parent,93.6531,38.3306,21.4872,100,69,64_128
0.697108,21,TE_Mural,1000000022,2422,082119_p4,TE,Mural TE,082119_p4_2422,082119_p41000000022,Parent,082119_p41000000022Parent,118.465,46.91,28.2625,100,69,64_128
0.667181,21,TE_Mural,1000000023,2423,082119_p4,TE,Mural TE,082119_p4_2423,082119_p41000000023,Parent,082119_p41000000023Parent,79.7933,121.08,16.4583,100,69,64_128
